"row_ID","Life History stage","Taxon","Habitat","Phylum","Class","Family","Genus","Species","Name","ta_high","ta_low","acclim_window","Proximity of high acclimation temperature to CTMax/ °C","Source","tc_high","ARR","Acclimation duration/ days","collection_latitude","Longitude of collection/ °","Metric","heating_rate","Absolute latitude/°","Latitudinal bin","Mid Bin Latitude/ °","Hemisphere","Absolute northern distribution limit/ °","Absolute southern distribution limit/ °","Minimum hemisphere limit/ °","Maximum hemisphere limit/ °","Latitudinal range size/°","mid latitude/ °","Mean environmental temperature/ °C","Maximum environmental temperature/ °C","CTMax now/ °C","Thermal safety margin/ °C","Time until loss of thermal safety without acclimation, RCP4.5/ years","Time until loss of thermal safety without acclimation, RCP8.5/ years","Time gained until loss of thermal safety with acclimation, RCP4.5/ years","Time gained until loss of thermal safety with acclimation, RCP8.5/ years","% increase in thermal safety (years) gained due to acclimation capacity","Error checked","Reference","doi","Jstor stable ref","ref","url","tc_low","ht_low","ht_high","tau_a_low","tau_a_high","tau_c_low","tau_c_high","lambda","delta_tau_low","delta_tau_high","delta_tr_low","delta_tr_high","delta_tau_high_hat","delta_tau_low_hat"
224,"adult","fish","freshwater","Chordata","Actinopterygii","Cyprindae","Rhinichthys","cobitis","Rhinichthys cobitis",30,25,5,6.1,"wild",36.1,0.16,14,32.5,-110,"crit",18,32.5,"mid",37.5,"N",33,31,31,33,2,32,32,32,36.42,4.42,156.6099821,92.96059238,25.05759714,14.87369478,14,2017-02-10,"Carveth et al 2006","doi: 10.1577/T05-025.1",NA,NA,NA,35.3,10.3,6.1,0.0915248032216731,0.109829763866008,0.129233022149002,0.132161815852096,0.0658978583196046,0.0377082189273293,0.0223320519860882,9.91038291214304,7.50536922502144,0.0274409236060588,0.0313386042349569
225,"adult","fish","freshwater","Chordata","Actinopterygii","Cyprindae","Rhinichthys","osculus","Rhinichthys osculus",30,25,5,5.8,"wild",35.8,0.28,14,32.5,-110,"crit",18,32.5,"mid",37.5,"N",49,31,31,49,18,40,32,32,36.36,4.36,154.4840548,91.69868389,43.25553534,25.67563149,22,2017-02-10,"Carveth et al 2006","doi: 10.1577/T05-025.1",NA,NA,NA,34.4,9.4,5.8,0.0915248032216731,0.109829763866008,0.125938129233022,0.131063518213436,0.0658978583196046,0.0344133260113491,0.0212337543474281,8.61762997247215,7.02799148709736,0.0247776892651976,0.0299412605054677
226,"juvenile","fish","freshwater","Chordata","Actinopterygii","Salmonidae","Salmo","salar","Salmo salar",20,15,5,12.83,"lab",32.83,0.03,14,54,-3,"crit",18,54,"high",60,"N",72,37,37,72,35,54.5,19.5,19.5,32.815,13.315,699.6212744,440.5772,20.98863823,13.217316,3,2017-02-10,"Elliott & Elliott 1995","doi: 10.1111/j.1095-8649.1995.tb06014.x",NA,NA,NA,32.68,17.68,12.83,0.0549148819330038,0.0732198425773385,0.119641222771371,0.120190371590701,0.0658978583196046,0.0647263408383672,0.0469705290133626,10.1530599675851,8.89511816400871,0.050663532613391,0.0605886065680514
227,"adult","fish","marine","Chordata","Actinopterygii","Nototheniidae","Trematomus","bernacchii","Trematomus bernacchii",4,-1.5,5.5,11.02,"wild",15.02,0.285714286,21,-77,166,"crit",18,77,"high",60,"S",-61,-78,61,78,17,69.5,-1.653,1.407,13.40485714,11.99785714,714.0042701,346.1431822,204.0012202,98.89805216,22,2017-02-17,"Bilyk and DeVries 2011","doi:10.1016/j.cbpa.2010.12.010",NA,NA,NA,13.448571427,14.948571427,11.02,-0.00549148819330038,0.0146439685154677,0.0492351141387516,0.0549881017755812,0.0658978583196046,0.054726602332052,0.0403441332601135,1.57078471446196,1.55348402000723,0.0406238045981689,0.054400247748107
228,"adult","fish","marine","Chordata","Actinopterygii","Nototheniidae","Trematomus","hansoni","Trematomus hansoni",4,-1.5,5.5,11.42,"wild",15.42,0.475510204,21,-77,166,"crit",18,77,"high",60,"S",-53,-78,53,78,25,65.5,-1.653,1.407,12.73194082,11.32494082,673.9583585,326.7292658,320.4740765,155.3630998,32,2017-02-17,"Bilyk and DeVries 2011","doi:10.1016/j.cbpa.2010.12.010",NA,NA,NA,12.804693878,14.304693878,11.42,-0.00549148819330038,0.0146439685154677,0.0468778834999085,0.056452498627128,0.0658978583196046,0.0523693716932089,0.0418085301116603,1.44899833677033,1.64545616683051,0.0386113423320434,0.0561048411218029
229,"adult","fish","marine","Chordata","Actinopterygii","Nototheniidae","Trematomus","pennellii","Trematomus pennellii",4,-1.5,5.5,11.42,"wild",15.42,0.640816327,21,-77,166,"crit",18,77,"high",60,"S",-60,-78,60,78,18,69,-1.653,1.407,11.7974653,10.3904653,618.3468019,299.7692573,396.2467264,192.0970344,39,2017-02-17,"Bilyk and DeVries 2011","doi:10.1016/j.cbpa.2010.12.010",NA,NA,NA,11.8955102015,13.3955102015,11.42,-0.00549148819330038,0.0146439685154677,0.0435493692165477,0.056452498627128,0.0658978583196046,0.0490408574098481,0.0418085301116603,1.28902766298925,1.64545616683051,0.0358005972962819,0.0561048411218029
230,"adult","fish","freshwater","Chordata","Actinopterygii","Cyprinidae","Xiphophorus","variatus","Xiphophorus variatus",32,24,8,8.5,"wild",40.5,0.27125,5,21,-98,"crit",18,21,"low",12.5,"N",46.5,19.3,19.3,46.5,27.2,32.9,33.2,33.2,40.8255,7.6255,256.0057426,153.6859869,69.44155769,41.68732395,21,2017-02-10,"Culumber and Monks 2014","doi: org/10.1111/bij.12230",NA,"Biological journal of the linnean Society 111,504-510",NA,38.33,14.33,8.5,0.0878638110928062,0.117151748123742,0.140325828299469,0.14827018121911,0.0658978583196046,0.052462017206663,0.0311184330953689,15.7013053037739,14.2768000323184,0.0332054608114385,0.04974539955423
231,"adult","fish","freshwater","Chordata","Actinopterygii","Catostomidae","Xyrauchen","texanus","Xyrauchen texanus",30,25,5,9.1,"wild",39.1,0.48,14,32.5,-110,"crit",18,32.5,"mid",37.5,"N",40,33,33,40,7,36.5,32,32,40.06,8.06,285.5829086,169.5163743,137.0797961,81.36785969,32,2017-02-10,"Carveth et al 2006","doi: 10.1577/T05-025.1",NA,NA,NA,36.7,11.7,9.1,0.0915248032216731,0.109829763866008,0.134358411129416,0.143144792238697,0.0658978583196046,0.042833607907743,0.033315028372689,12.1500837624899,13.091837828178,0.0316659519300328,0.0448035948502417
232,"adult","aquatic invertebrates","freshwater","Arthropoda","Malacostraca","Palaemonidae","Palaemonetes","varians","Palaemonetes varians",15,5,10,15.6,"wild",30.6,0.38,24,51,-1.2,"crit",15.6,51,"high",60,"N",56,39,39,56,17,47.5,21.4,21.4,33.032,11.632,574.6607849,358.5640655,218.3710983,136.2543449,28,2017-02-10,"New et al.2014","doi: 10.1007/s00227-013-2371-9",NA,NA,NA,26.8,21.8,15.6,0.0183049606443346,0.0549148819330038,0.0981145890536335,0.112026359143328,0.057111477210324,0.0798096284092989,0.057111477210324,7.28118272234554,9.15682645009076,0.0504083616602874,0.0877363871382825
233,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Blaberidae","Blaberus","discoidalis","Blaberus discoidalis",31,20,11,13.86,"lab",44.86,0,7,10,116,"crit",15,10,"low",12.5,"N",20,-10,0,20,20,10,31.60000038,41.29999924,44.49,3.190000763,196.7417834,118.8352015,0,0,0,2017-04-11,"Goode 2013",NA,NA,"PhD Thesis: Effects Of Thermal Acclimation On The Critical Thermal Maxima Of The Tropical Cockroaches: Blaptica Dubia, Eublaberus Posticus And Blaberus Discoidalis (blaberidae), Eastern Kentucky University",NA,44.86,24.86,13.86,0.0732198425773385,0.113490755994875,0.16423210690097,0.16423210690097,0.0549148819330038,0.0910122643236317,0.0507413509060956,42.3752993243294,34.1019477986608,0.0571030694541568,0.0834153860630941
234,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Blaberidae","Blaptica","dubia","Blaptica dubia",37,25,12,12.18,"lab",49.18,0.113333333333333,7,10,116,"crit",15,10,"low",12.5,"N",-8,-35,8,35,27,21.5,31.60000038,41.29999924,48.38560005,7.085600815,437.0010681,263.9556737,49.52678758,29.91497626,10,2017-04-11,"Goode 2013",NA,NA,"PhD Thesis: Effects Of Thermal Acclimation On The Critical Thermal Maxima Of The Tropical Cockroaches: Blaptica Dubia, Eublaberus Posticus And Blaberus Discoidalis (blaberidae), Eastern Kentucky University",NA,47.82,22.82,12.18,0.0915248032216731,0.135456708768076,0.175068643602416,0.180047592897675,0.0549148819330038,0.0835438403807432,0.0445908841295991,54.580298291808,47.7596013509903,0.0482222687378324,0.0789673577910264
235,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Coleoptera","Bothrometopus","elongatus","Bothrometopus elongatus",15,7.5,7.5,22.6,"wild",37.6,0,7,-46.9,36.8,"crit",15,46.9,"mid",37.5,"S",-46,-47,47,46,1,46.5,26.39999962,31.29999924,37.6,6.300000763,438.37652,260.426133,0,0,0,2017-04-14,"Klok and Chown 2003",NA,NA,"Biological journal of the Linnean Society 78, 401-414",NA,37.6,30.1,22.6,0.0274574409665019,0.0549148819330038,0.137653304045396,0.137653304045396,0.0549148819330038,0.110195863078894,0.0827384221123925,22.4288763406856,20.9709217990921,0.0850644983025089,0.107723125950393
236,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Coleoptera","Bothrometopus","parvulus","Bothrometopus parvulus",15,7.5,7.5,22.7,"wild",37.7,0,7,-46.9,36.8,"crit",15,46.9,"mid",37.5,"S",-46,-47,47,46,1,46.5,26.39999962,31.29999924,37.7,6.400000763,445.3348766,264.5598807,0,0,0,2017-04-14,"Klok and Chown 2003",NA,NA,"Biological journal of the Linnean Society 78, 401-414",NA,37.7,30.2,22.7,0.0274574409665019,0.0549148819330038,0.138019403258283,0.138019403258283,0.0549148819330038,0.110561962291781,0.0831045213252792,22.6526494931752,21.1946949515817,0.0854096139291391,0.108112925633151
237,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Coleoptera","Bothrometopus","randi","Bothrometopus randi",15,7.5,7.5,21.3,"wild",36.3,0.053333333,7,-46.9,36.8,"crit",15,46.9,"mid",37.5,"S",-46,-47,47,46,1,46.5,26.39999962,31.29999924,36.90799998,5.608000739,390.2246905,231.8205984,20.81198337,12.36376517,5,2017-04-14,"Klok and Chown 2003",NA,NA,"Biological journal of the Linnean Society 78, 401-414",NA,35.9000000025,28.4000000025,21.3,0.0274574409665019,0.0549148819330038,0.131429617435475,0.132894014277869,0.0549148819330038,0.103972176468973,0.0779791323448655,18.9275304184089,18.2441668771449,0.0792271800228713,0.102633242331375
238,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Chrysomelidae","Chirodica","chalcoptera","Chirodica chalcoptera",19,12,7,22.9,"wild",41.9,0,7,-33,18.58,"crit",15,33,"mid",37.5,"S",20,0,0,20,20,10,29.79999924,35,41.9,6.9,409.3502058,246.6772782,0,0,0,2017-04-15,"Terblanche et al 2005","doi:10.1016/j.jinsphys.2005.04.016",NA,NA,NA,41.9,29.9,22.9,0.0439319055464031,0.0695588504484715,0.153395570199524,0.153395570199524,0.0549148819330038,0.109463664653121,0.0838367197510525,33.4622373189395,31.4443683686365,0.0859965971862418,0.107177908467007
239,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Coleoptera","Ectemnorhinus","marioni","Ectemnorhinus marioni",15,7.5,7.5,22,"wild",37,0,7,-46.9,36.8,"crit",15,46.9,"mid",37.5,"S",-46,-47,47,46,1,46.5,26.39999962,31.29999924,37,5.700000763,396.6263803,235.6236472,0,0,0,2017-04-14,"Klok and Chown 2003",NA,NA,"Biological journal of the Linnean Society 78, 401-414",NA,37,29.5,22,0.0274574409665019,0.0549148819330038,0.135456708768076,0.135456708768076,0.0549148819330038,0.107999267801574,0.0805418268350723,21.1292173557613,19.6712628141679,0.0829977512501067,0.105379267416864
240,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Coleoptera","Ectemnorhinus","marioni","Ectemnorhinus similis",15,7.5,7.5,22,"wild",38.3,0.093333333,7,-46.9,36.8,"crit",15,46.9,"mid",37.5,"S",-46,-47,47,46,1,46.5,26.39999962,31.29999924,39.36399996,8.064000724,561.121928,333.3454399,52.37137976,31.11224094,9,2017-04-14,"Klok and Chown 2003",NA,NA,"Biological journal of the Linnean Society 78, 401-414",NA,37.6000000025,30.1000000025,23.3,0.0274574409665019,0.0549148819330038,0.137653304054549,0.140215998535603,0.0549148819330038,0.110195863088047,0.0853011166025993,22.4288763462538,22.5820874974834,0.0850644983111345,0.110446889243987
241,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Eremias","argus","Eremias argus",38,28,10,5.7,"wild",43.7,0.04,21,36,111,"crit",15,36,"mid",37.5,"N",46,36,36,46,10,41,30,36,43.38,7.38,282.8569909,171.5872462,11.31427964,6.863489846,4,2017-04-11,"Hong et al 2009",NA,NA,"Current Zoology, 2009, 55(4): 258 - 265",NA,43.3,15.3,5.7,0.102507779608274,0.139117700896943,0.158520959179938,0.159985356031485,0.0549148819330038,0.0560131795716639,0.0208676551345415,30.8832960150243,17.3972446293104,0.0317528470240652,0.0401881270271913
242,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Eremias","argus","Eremias argus",33,28,5,11.82352941,"wild",44.82352941,0.329411765,135,36,-111,"crit",15,36,"mid",37.5,"N",48,34,34,48,14,41,28.79999924,33.79999924,43.43999975,9.640000509,373.5567698,224.7658337,123.0539949,74.04050998,25,2017-04-14,"Li et al 2009",NA,NA,"Current Zoology, 55(4), 258-265",NA,43.176470585,15.176470585,11.82352941,0.102507779608274,0.120812740252608,0.158068718963939,0.164098588358045,0.0549148819330038,0.0555609393556654,0.0432858481054366,30.4176435201619,31.2969442044698,0.042542304176031,0.0564105869901092
243,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Eremias","brenchleyi","Eremias brenchleyi",38,28,10,6.5,"wild",44.5,0.2,21,33,116,"crit",15,33,"mid",37.5,"N",46.5,34,34,46.5,12.5,40.25,31.79999924,37.5,43.25999985,5.759999847,224.0267014,136.1042729,44.80534027,27.22085459,17,2017-04-11,"Hong et al 2009",NA,NA,"Temperature acclimation affects thermal preference and tolerance in three Eremias lizards (Lacertidae), 
Current Zoology, 2009, 55(4): 258 - 265",NA,42.5,14.5,6.5,0.102507779608274,0.139117700896943,0.155592165476844,0.162914149734578,0.0549148819330038,0.0530843858685704,0.023796448837635,27.9606796079361,20.6661775323288,0.0296368069219355,0.0446495425400111
244,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Eremias","brenchleyi","Eremias brenchleyi",33,28,5,10.82352941,"wild",43.82352941,0.282352941,135,36,-117,"crit",15,36,"mid",37.5,"N",40,38,38,40,2,39,38.29999924,44,45.31999978,1.319999782,51.15091583,30.77705765,14.44261152,8.689992744,22,2017-04-14,"Li et al 2009",NA,NA,"Current Zoology, 55(4), 258-265",NA,42.411764705,14.411764705,10.82352941,0.102507779608274,0.120812740252608,0.155269136756361,0.160437596229178,0.0549148819330038,0.0527613571480871,0.0396248559765696,27.6514898281171,27.1241011157351,0.0401068578163792,0.0522041500031735
245,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Eremias","multiocellata","Eremias multiocellata",38,28,10,5.5,"wild",43.5,0.25,21,41,106,"crit",15,41,"mid",37.5,"N",47,34.5,34.5,47,12.5,40.75,28.60000038,34.20000076,41.1500001,6.949999332,231.8747111,142.0649414,57.96867778,35.51623534,20,2017-04-11,"Hong et al 2009",NA,NA,"Current Zoology, 2009, 55(4): 258 - 265",NA,41,13,5.5,0.102507779608274,0.139117700896943,0.150100677283544,0.159253157605711,0.0549148819330038,0.04759289767527,0.0201354567087681,23.0355349493526,16.6174374640892,0.0257904209119938,0.0390444652181444
246,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Eremias","multiocellata","Eremias multiocellata",38,33,5,5.6,"wild",43.6,0.2,135,41,-107,"crit",15,41,"mid",37.5,"N",50,36,36,50,14,43,23.29999924,27.60000038,40.65999985,13.05999947,558.0067522,340.89885,111.6013504,68.17977,17,2017-04-14,"Li et al 2009",NA,NA,"Current Zoology, 55(4), 258-265",NA,42.6,9.6,5.6,0.120812740252608,0.139117700896943,0.155958264689731,0.159619256818598,0.0549148819330038,0.0351455244371225,0.0205015559216548,22.5208291594001,17.0055217639801,0.0253657959143486,0.0290036794205268
247,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Blaberidae","Eublaberus","posticus","Eublaberus posticus",31,20,11,16.27,"lab",47.27,0.126363636363636,7,10,116,"crit",15,10,"low",12.5,"N",10,-30,0,10,10,5,31.60000038,41.29999924,47.35340005,6.053400816,373.340623,225.5037409,47.17667859,28.49547263,11,2017-04-11,"Goode 2013",NA,NA,"PhD Thesis: Effects Of Thermal Acclimation On The Critical Thermal Maxima Of The Tropical Cockroaches: Blaptica Dubia, Eublaberus Posticus And Blaberus Discoidalis (blaberidae), Eastern Kentucky University",NA,45.88,25.88,16.27,0.0732198425773385,0.113490755994875,0.167966318872414,0.173055097931539,0.0549148819330038,0.094746476295076,0.0595643419366648,47.0682983594428,45.9537828760719,0.0603004029582558,0.0938913033407076
248,"adult","fish","freshwater","Chordata","Actinopterygii","Gasterosteidae","Gasterosteus","aculeatus","Gasterosteus aculeatus williamsoni",22.7,15.6,7.1,11.9,"wild",34.6,0.154929577,23,34.4,-118.6,"crit",15,34,"mid",37.5,"N",38,32,32,38,6,35,31.1,31.1,35.90140845,4.801408447,171.5061841,103.1774327,26.57138056,15.98523601,13,NA,"Feldmeth and Baskin 1976",NA,NA,"Bull South Calif Acad Sci 15:127-131",NA,33.5000000033,17.9000000033,11.9,0.057111477210324,0.0831045213252792,0.122643236329123,0.126670327658796,0.0549148819330038,0.0655317591187992,0.0435658063335164,13.216137584292,12.0972914973132,0.0459265137950353,0.0627384053269765
249,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Glossinidae","Glossina","pallidipes","Glossina pallidipes",29,19,10,15.2,"wild",44.2,0.03,10,-13,31.5,"crit",15,13,"low",12.5,"S",6,-22,22,6,16,8,34.40000153,41,44.36200005,3.362000046,131.8638704,79.90602601,3.955916111,2.39718078,3,2017-04-15,"Terblanche_et_al2006","doi: 10.1242/jeb.02129",NA,NA,NA,43.9,24.9,15.2,0.0695588504484715,0.106168771737141,0.160717554457258,0.161815852095918,0.0549148819330038,0.0911587040087864,0.0556470803587772,38.7598200612197,33.4898113490567,0.0600673178297593,0.0860253034739686
250,"adult","terrestrial arthropods","terrestrial","Arthropoda","Arachnida","Desidae","Myro","kerguelensis","Myro kerguelensis",15,5,10,20.45,"wild",35.45,0.07,7,-46,37,"crit",15,46,"mid",37.5,"S",-46,-46.1,46,46.1,0.1,46.05,25.70000076,30.79999924,36.19900005,5.399000816,375.6817306,223.181069,26.29772114,15.62267483,7,2017-04-11,"Jumbam et al 2008","doi: 10.1007/s00300-007-0349-0",NA,NA,NA,34.75,29.75,20.45,0.0183049606443346,0.0549148819330038,0.127219476478126,0.129782170968332,0.0549148819330038,0.108914515833791,0.0748672890353286,17.1544015922589,16.6320329731555,0.0759028778953295,0.107777994072391
251,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Pentatomidae","Nezara","viridula","Nezara viridula",30,25,5,16.4,"wild",46.2,0.06,7,29,152,"crit",15,29,"mid",37.5,"N",54,-36,0,54,54,27,28.29999924,33.40000153,46.26399994,12.86399841,688.7230409,433.3699027,41.32338245,26.00219416,6,2017-02-10,"Chanthy et al 2012","doi: 10.3389/fphys.2012.00465",NA,NA,NA,45.9,20.9,16.2,0.0915248032216731,0.109829763866008,0.168039538714992,0.169137836353652,0.0549148819330038,0.0765147354933187,0.0593080724876442,44.418845367558,41.5103650905851,0.0613942038077093,0.0742470111426168
252,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Coleoptera","Palirhoeus","eatoni","Palirhoeus eatoni",15,7.5,7.5,21.5,"wild",36.5,0,7,-46.9,36.8,"crit",15,46.9,"mid",37.5,"S",-46,-53,53,46,7,49.5,26.39999962,31.29999924,36.5,5.200000763,361.8345972,214.954909,0,0,0,2017-04-14,"Klok and Chown 2003",NA,NA,"Biological journal of the Linnean Society 78, 401-414",NA,36.5,29,21.5,0.0274574409665019,0.0549148819330038,0.133626212703643,0.133626212703643,0.0549148819330038,0.106168771737141,0.0787113307706389,20.100395542233,18.6424410006395,0.0812808035570981,0.103419137262706
253,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Agamidae","Phrynocephalus","versicolor","Phrynocephalus versicolor",38,28,10,9,"wild",47,0.04,21,41.5,107,"crit",15,41.5,"mid",37.5,"N",50.4,39.57,39.57,50.4,10.83,44.985,29.5,34.59999847,46.66,12.06000153,400.4127856,245.3392477,16.01651142,9.813569908,4,2017-04-15,"Wang et al 2013","doi: 10.3724/SP.J.1245.2013.00214",NA,NA,NA,46.6,18.6,9,0.102507779608274,0.139117700896943,0.170602233205199,0.172066630056745,0.0549148819330038,0.0680944535969248,0.0329489291598023,45.5351678699754,32.6063793848383,0.0409203995358684,0.0576427073303682
254,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Agamidae","Phrynocephalus","vlangalii","Phrynocephalus vlangalii",38,33,5,8.6,"wild",46.6,0.16,21,36.5,102,"crit",15,36.5,"mid",37.5,"N",40.7,34.8,34.8,40.7,5.9,37.75,23.39999962,31.20000076,44.26399994,13.06399918,463.6874396,281.3965229,74.18999033,45.02344367,14,2017-04-15,"Wang et al 2013","doi: 10.3724/SP.J.1245.2013.00214",NA,NA,NA,45.8,12.8,8.6,0.120812740252608,0.139117700896943,0.167673439502105,0.170602233205199,0.0549148819330038,0.0468606992494966,0.0314845323082555,35.7651748072809,30.5039215404775,0.0350511784683258,0.0426158883088953
255,"adult","terrestrial arthropods","terrestrial","Arthropoda","Arachnida","Linyphiidae","Prinerigone","vagans","Prinerigone vagans",15,5,10,20.85,"wild",35.85,0.1,7,-46,37,"crit",15,46,"mid",37.5,"S",54.6,44,44,54.6,10.6,49.3,25.70000076,30.79999924,36.92000008,6.120000839,425.8514834,252.9853904,42.58514834,25.29853904,9,2017-04-11,"Jumbam et al 2008","doi: 10.1007/s00300-007-0349-0",NA,NA,NA,34.85,29.85,20.85,0.0183049606443346,0.0549148819330038,0.127585575691012,0.131246567819879,0.0549148819330038,0.109280615046678,0.0763316858868754,17.3259164638758,17.3747692370931,0.0762370280144802,0.109384269392378
256,"juvenile","fish","marine","Chordata","Actinopterygii","Dasyatidae","Taeniura","lymma","Taeniura lymma",32,27.2,4.8,8.9,"wild",40.9,0.083333333,12,5,123,"crit",15,5,"low",12.5,"N",27,-30,0,27,27,14,29.728,30.1,40.71066667,10.61066667,650.7975907,387.855862,54.23313234,32.3213217,8,2017-02-10,"Dabruzzi et al 2013","doi: 10.1007/s10750-012-1249-z",NA,NA,NA,40.5000000016,13.3000000016,8.9,0.0995789859051803,0.117151748123742,0.148270181224968,0.149734578070657,0.0549148819330038,0.0486911953197877,0.0325828299469156,22.2421269533228,18.3220409716286,0.0370536638076014,0.0434391493532537
257,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Takydromus","septentrionalis","Takydromus septentrionalis",35,25,10,9.5,"wild",44.5,0.1,21,28,119,"crit",15,28,"mid",37.5,"N",35,25,25,35,10,30,31.79999924,38.70000076,44.17999992,5.479999161,229.4636777,143.2700215,22.94636777,14.32700215,9,2017-04-15,"Yang et al 2008","doi: 10.1007/s00360-007-0227-7",NA,NA,NA,43.5,18.5,9.5,0.0915248032216731,0.128134724510342,0.159253157605711,0.162914149734578,0.0549148819330038,0.0677283543840381,0.0347794252242358,34.0280011078671,26.7159253131184,0.0406328543054096,0.0601028911612131
